Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Rendimento médio da producao (Quilogramas por Hectare);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Sao Paulo;Feijao (em grao);1993;1105
Sao Paulo;Feijao (em grao);1994;884
Sao Paulo;Feijao (em grao);1995;999
Sao Paulo;Feijao (em grao);1996;955
Sao Paulo;Feijao (em grao);1997;1038
Sao Paulo;Feijao (em grao);1998;1220
Sao Paulo;Feijao (em grao);1999;1122
Sao Paulo;Feijao (em grao);2000;1120
Sao Paulo;Feijao (em grao);2001;1461
Sao Paulo;Feijao (em grao);2002;1395
Sao Paulo;Feijao (em grao);2003;1365
Sao Paulo;Feijao (em grao);2004;1484
Sao Paulo;Feijao (em grao);2005;1492
Sao Paulo;Feijao (em grao);2006;1545
Sao Paulo;Feijao (em grao);2007;1577
Sao Paulo;Feijao (em grao);2008;1580
Sao Paulo;Feijao (em grao);2009;1925
Sao Paulo;Feijao (em grao);2010;2056
Sao Paulo;Feijao (em grao);2011;1661
Sao Paulo;Feijao (em grao);2012;1850
Sao Paulo;Feijao (em grao);2013;1887
Sao Paulo;Feijao (em grao);2014;2071
Sao Paulo;Feijao (em grao);2015;2494
Sao Paulo;Feijao (em grao);2016;2754
Sao Paulo;Feijao (em grao);2017;2712
Sao Paulo;Feijao (em grao);2018;2608
Sao Paulo;Feijao (em grao);2019;2689
Sao Paulo;Feijao (em grao);2020;2835
Sao Paulo;Feijao (em grao);2021;2776
Sao Paulo;Feijao (em grao);2022;2793
Sao Paulo;Feijao (em grao);2023;2847
Sao Paulo;Milho (em grao);1988;2866
Sao Paulo;Milho (em grao);1989;2836
Sao Paulo;Milho (em grao);1990;2402
Sao Paulo;Milho (em grao);1991;2811
Sao Paulo;Milho (em grao);1992;2601
Sao Paulo;Milho (em grao);1993;2730
Sao Paulo;Milho (em grao);1994;2444
Sao Paulo;Milho (em grao);1995;3358
Sao Paulo;Milho (em grao);1996;3067
Sao Paulo;Milho (em grao);1997;3239
Sao Paulo;Milho (em grao);1998;3323
Sao Paulo;Milho (em grao);1999;3134
Sao Paulo;Milho (em grao);2000;2822
Sao Paulo;Milho (em grao);2001;3741
Sao Paulo;Milho (em grao);2002;3706
Sao Paulo;Milho (em grao);2003;4247
Sao Paulo;Milho (em grao);2004;4328
Sao Paulo;Milho (em grao);2005;3809
Sao Paulo;Milho (em grao);2006;4172
Sao Paulo;Milho (em grao);2007;4634
Sao Paulo;Milho (em grao);2008;4846
Sao Paulo;Milho (em grao);2009;4781
Sao Paulo;Milho (em grao);2010;5237
Sao Paulo;Milho (em grao);2011;4208
Sao Paulo;Milho (em grao);2012;5346
Sao Paulo;Milho (em grao);2013;5381
Sao Paulo;Milho (em grao);2014;5126
Sao Paulo;Milho (em grao);2015;5803
Sao Paulo;Milho (em grao);2016;5310
Sao Paulo;Milho (em grao);2017;5871
Sao Paulo;Milho (em grao);2018;5218
Sao Paulo;Milho (em grao);2019;5685
Sao Paulo;Milho (em grao);2020;5558
Sao Paulo;Milho (em grao);2021;5455
Sao Paulo;Milho (em grao);2022;5766
Sao Paulo;Milho (em grao);2023;5869
Sao Paulo;Soja (em grao);1988;1955
Sao Paulo;Soja (em grao);1989;2278
Sao Paulo;Soja (em grao);1990;1669
Sao Paulo;Soja (em grao);1991;1953
Sao Paulo;Soja (em grao);1992;1833
Sao Paulo;Soja (em grao);1993;1992
Sao Paulo;Soja (em grao);1994;2222
Sao Paulo;Soja (em grao);1995;2236
Sao Paulo;Soja (em grao);1996;2190
Sao Paulo;Soja (em grao);1997;2449
Sao Paulo;Soja (em grao);1998;1949
Sao Paulo;Soja (em grao);1999;2730
Sao Paulo;Soja (em grao);2000;2224
Sao Paulo;Soja (em grao);2001;2557
Sao Paulo;Soja (em grao);2002;2705
Sao Paulo;Soja (em grao);2003;2660
Sao Paulo;Soja (em grao);2004;2377
Sao Paulo;Soja (em grao);2005;2180
Sao Paulo;Soja (em grao);2006;2510
Sao Paulo;Soja (em grao);2007;2613
Sao Paulo;Soja (em grao);2008;2749
Sao Paulo;Soja (em grao);2009;2684
Sao Paulo;Soja (em grao);2010;2853
Sao Paulo;Soja (em grao);2011;2756
Sao Paulo;Soja (em grao);2012;2785
Sao Paulo;Soja (em grao);2013;3022
Sao Paulo;Soja (em grao);2014;2468
Sao Paulo;Soja (em grao);2015;3039
Sao Paulo;Soja (em grao);2016;3290
Sao Paulo;Soja (em grao);2017;3478
Sao Paulo;Soja (em grao);2018;3505
Sao Paulo;Soja (em grao);2019;3199
Sao Paulo;Soja (em grao);2020;3431
Sao Paulo;Soja (em grao);2021;3489
Sao Paulo;Soja (em grao);2022;3577
Sao Paulo;Soja (em grao);2023;3648
Paraná;Algodao herbáceo (em caroco);1988;1922
Paraná;Algodao herbáceo (em caroco);1989;1940
Paraná;Algodao herbáceo (em caroco);1990;1740
Paraná;Algodao herbáceo (em caroco);1991;1657
Paraná;Algodao herbáceo (em caroco);1992;1380
Paraná;Algodao herbáceo (em caroco);1993;1298
Paraná;Algodao herbáceo (em caroco);1994;1798
Paraná;Algodao herbáceo (em caroco);1995;1874
Paraná;Algodao herbáceo (em caroco);1996;1577
Paraná;Algodao herbáceo (em caroco);1997;1924
Paraná;Algodao herbáceo (em caroco);1998;1507
Paraná;Algodao herbáceo (em caroco);1999;2266
Paraná;Algodao herbáceo (em caroco);2000;2318
Paraná;Algodao herbáceo (em caroco);2001;2454
Paraná;Algodao herbáceo (em caroco);2002;2333
Paraná;Algodao herbáceo (em caroco);2003;2386
Paraná;Algodao herbáceo (em caroco);2004;1905
Paraná;Algodao herbáceo (em caroco);2005;1376
Paraná;Algodao herbáceo (em caroco);2006;1627
Paraná;Algodao herbáceo (em caroco);2007;2114
Paraná;Algodao herbáceo (em caroco);2008;2567
Paraná;Algodao herbáceo (em caroco);2009;2382
Paraná;Algodao herbáceo (em caroco);2010;2050
Paraná;Algodao herbáceo (em caroco);2011;2821
Paraná;Algodao herbáceo (em caroco);2012;1546
Paraná;Algodao herbáceo (em caroco);2013;2372
Paraná;Algodao herbáceo (em caroco);2014;-
Paraná;Algodao herbáceo (em caroco);2015;-
Paraná;Algodao herbáceo (em caroco);2016;-
Paraná;Algodao herbáceo (em caroco);2017;-
Paraná;Algodao herbáceo (em caroco);2018;2844
Paraná;Algodao herbáceo (em caroco);2019;1593
Paraná;Algodao herbáceo (em caroco);2020;2429
Paraná;Algodao herbáceo (em caroco);2021;2381
Paraná;Algodao herbáceo (em caroco);2022;479
Paraná;Algodao herbáceo (em caroco);2023;2673
Paraná;Cana-de-acúcar;1988;75759
Paraná;Cana-de-acúcar;1989;74260
Paraná;Cana-de-acúcar;1990;73620
Paraná;Cana-de-acúcar;1991;70916
Paraná;Cana-de-acúcar;1992;73003
Paraná;Cana-de-acúcar;1993;72007
Paraná;Cana-de-acúcar;1994;73893
Paraná;Cana-de-acúcar;1995;79943
Paraná;Cana-de-acúcar;1996;82302
Paraná;Cana-de-acúcar;1997;81860
Paraná;Cana-de-acúcar;1998;85833
Paraná;Cana-de-acúcar;1999;80097
Paraná;Cana-de-acúcar;2000;70887
Paraná;Cana-de-acúcar;2001;81132
Paraná;Cana-de-acúcar;2002;78253
Paraná;Cana-de-acúcar;2003;85399
Paraná;Cana-de-acúcar;2004;81703
Paraná;Cana-de-acúcar;2005;73462
Paraná;Cana-de-acúcar;2006;78364
Paraná;Cana-de-acúcar;2007;85145
Paraná;Cana-de-acúcar;2008;86184
Paraná;Cana-de-acúcar;2009;90417
Paraná;Cana-de-acúcar;2010;77268
Paraná;Cana-de-acúcar;2011;69976
Paraná;Cana-de-acúcar;2012;73136
Paraná;Cana-de-acúcar;2013;75171
Paraná;Cana-de-acúcar;2014;70545
Paraná;Cana-de-acúcar;2015;75644
Paraná;Cana-de-acúcar;2016;72985
Paraná;Cana-de-acúcar;2017;66279
Paraná;Cana-de-acúcar;2018;65525
Paraná;Cana-de-acúcar;2019;69755
Paraná;Cana-de-acúcar;2020;70460
Paraná;Cana-de-acúcar;2021;66083
Paraná;Cana-de-acúcar;2022;66126
Paraná;Cana-de-acúcar;2023;74217
Paraná;Feijao (em grao);1988;617
Paraná;Feijao (em grao);1989;422
Paraná;Feijao (em grao);1990;506
Paraná;Feijao (em grao);1991;558
Paraná;Feijao (em grao);1992;773
Paraná;Feijao (em grao);1993;820
Paraná;Feijao (em grao);1994;892
Paraná;Feijao (em grao);1995;883
Paraná;Feijao (em grao);1996;825
Paraná;Feijao (em grao);1997;856
Paraná;Feijao (em grao);1998;876
Paraná;Feijao (em grao);1999;901
Paraná;Feijao (em grao);2000;914
Paraná;Feijao (em grao);2001;1073
Paraná;Feijao (em grao);2002;1182
Paraná;Feijao (em grao);2003;1311
Paraná;Feijao (em grao);2004;1316
Paraná;Feijao (em grao);2005;1265
Paraná;Feijao (em grao);2006;1386
